application_id,customer_id,property_id,application_date,decision_date,loan_purpose,occupancy_type,property_type,property_state,property_zip,loan_amount,loan_term_months,interest_rate_percent,rate_type,dti_percent,ltv_percent,income_annual,co_applicant,channel,applicant_age_bucket,applicant_sex,applicant_ethnicity,applicant_race,decision,hmda_action_taken
APP202400376,15261,PROP202400376,5/4/2024,5/18/2024,refinance,primary,condo,MI,93489,103500,240,6.428,fixed,17,65.55,83300,0,online,45-54,female,not_hispanic_or_latino,asian,denied,3_DENIED
APP202400377,19857,PROP202400377,5/17/2024,6/5/2024,purchase,primary,single_family,AL,70888,167600,240,5.493,fixed,15.3,84.37,100800,0,online,18-24,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400378,12298,PROP202400378,10/6/2024,10/26/2024,home_improvement,primary,single_family,CT,44868,92100,180,8.003,fixed,19.1,97,100100,0,retail,25-34,female,not_hispanic_or_latino,white,incomplete,5_FILE_CLOSED_FOR_INCOMPLETENESS
APP202400379,19458,PROP202400379,8/25/2024,8/29/2024,purchase,secondary,single_family,AK,66069,156800,360,5.253,arm,41.6,74.18,118800,0,retail,35-44,female,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202400380,10274,PROP202400380,12/11/2024,12/27/2024,home_improvement,primary,single_family,AR,18817,73700,360,5.05,fixed,34.3,67.76,115000,0,retail,18-24,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400381,13550,PROP202400381,12/26/2024,1/14/2025,refinance,primary,single_family,AK,18214,222500,360,6.994,fixed,37.2,87.35,63000,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400382,14716,PROP202400382,2/17/2024,2/27/2024,purchase,primary,single_family,ME,75503,84300,240,4.655,fixed,24.9,58.12,151500,0,online,18-24,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400383,12111,PROP202400383,9/20/2024,10/20/2024,cash_out,secondary,condo,MN,90726,76800,360,4.575,fixed,19.8,53.36,70000,0,retail,18-24,female,not_hispanic_or_latino,white,withdrawn,4_WITHDRAWN
APP202400384,14255,PROP202400384,7/27/2024,7/31/2024,purchase,primary,single_family,SD,80753,102400,360,5.747,fixed,25.4,74.48,92800,0,retail,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400385,12764,PROP202400385,1/13/2024,1/14/2024,purchase,primary,single_family,CT,62717,212500,360,7.061,fixed,22.7,91.73,100100,0,retail,18-24,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400386,15408,PROP202400386,12/7/2024,12/30/2024,purchase,secondary,single_family,WA,89691,138000,180,4.346,fixed,20.7,67.23,45100,0,retail,45-54,female,not_hispanic_or_latino,not_provided,approved,1_ORIGINATED
APP202400387,14240,PROP202400387,7/14/2024,7/29/2024,home_improvement,primary,multi_family,GA,53151,53200,360,5.152,fixed,28,65.79,71500,0,retail,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400388,17254,PROP202400388,4/2/2024,4/26/2024,purchase,primary,multi_family,DC,26429,112600,240,6.19,arm,43.9,71,41600,0,retail,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400389,17177,PROP202400389,6/18/2024,7/7/2024,purchase,primary,single_family,TN,93680,116300,240,8.064,fixed,31.1,92.54,109600,0,online,45-54,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202400390,14124,PROP202400390,3/27/2024,4/8/2024,purchase,primary,single_family,ND,16244,79400,240,7.213,fixed,31.1,94.09,84600,0,retail,35-44,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400391,15801,PROP202400391,2/6/2024,3/2/2024,purchase,primary,single_family,NY,42723,86000,360,6.659,fixed,36.9,78.37,114200,0,online,65-74,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400392,15483,PROP202400392,9/13/2024,9/28/2024,purchase,secondary,single_family,AZ,20504,206200,360,5.731,arm,37.6,73.4,133700,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400393,12645,PROP202400393,8/12/2024,8/15/2024,purchase,primary,single_family,TN,75778,101400,360,5.539,fixed,10,93.23,97800,0,retail,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400394,18458,PROP202400394,3/1/2024,3/15/2024,cash_out,investment,single_family,NM,27839,82700,360,6.433,fixed,32.3,79.9,64400,1,retail,35-44,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400395,17842,PROP202400395,5/23/2024,5/24/2024,purchase,secondary,single_family,NV,50790,70300,360,6.927,fixed,47.4,67.72,82500,0,retail,55-64,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202400396,14179,PROP202400396,1/1/2024,1/23/2024,refinance,primary,single_family,WA,42980,153800,360,6.416,fixed,49.8,80.42,47700,1,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400397,14044,PROP202400397,12/3/2024,12/15/2024,purchase,investment,single_family,NC,26762,114800,240,5.23,fixed,40.7,70.15,171300,0,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400398,12378,PROP202400398,8/31/2024,9/21/2024,cash_out,primary,single_family,OH,42834,202300,360,6.31,fixed,30.8,97,44200,1,retail,65-74,male,not_hispanic_or_latino,native_hawaiian_or_pacific_islander,denied,3_DENIED
APP202400399,17818,PROP202400399,9/8/2024,9/20/2024,refinance,secondary,single_family,MA,79223,103700,360,4,fixed,18.6,52.79,93800,0,retail,25-34,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400400,14846,PROP202400400,4/13/2024,4/14/2024,cash_out,secondary,single_family,NE,71024,98300,360,7.034,fixed,19.1,84.1,218900,0,retail,45-54,male,hispanic_or_latino,black_or_african_american,withdrawn,4_WITHDRAWN
APP202400401,14752,PROP202400401,6/27/2024,7/9/2024,refinance,primary,single_family,DE,38107,72300,240,5.948,fixed,53,87.26,168000,0,broker,45-54,female,hispanic_or_latino,asian,denied,3_DENIED
APP202400402,13337,PROP202400402,6/15/2024,6/16/2024,purchase,secondary,single_family,OH,23669,150600,360,4.79,fixed,45,66.52,102500,0,online,25-34,male,not_hispanic_or_latino,not_provided,approved,1_ORIGINATED
APP202400403,18612,PROP202400403,1/29/2024,2/10/2024,purchase,primary,single_family,MD,59056,131300,360,5.87,fixed,23.8,83.85,116800,1,retail,65-74,male,not_provided,black_or_african_american,approved,1_ORIGINATED
APP202400404,18946,PROP202400404,6/13/2024,7/1/2024,refinance,primary,condo,MN,79049,133600,360,5.783,fixed,25.8,74.23,120100,1,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400405,12901,PROP202400405,1/25/2024,2/13/2024,purchase,primary,condo,MN,83563,155000,360,7.35,fixed,36.8,88.81,53500,0,retail,35-44,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400406,15322,PROP202400406,5/29/2024,6/18/2024,purchase,primary,condo,VT,65537,133100,360,6.573,fixed,40.6,77.52,114800,0,broker,75+,female,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202400407,14030,PROP202400407,6/4/2024,6/29/2024,purchase,primary,single_family,AZ,62677,107200,180,5.88,fixed,41,57.52,75000,0,online,45-54,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202400408,14185,PROP202400408,2/3/2024,2/20/2024,purchase,secondary,single_family,TN,44040,141700,180,8.642,fixed,10.4,91.45,246800,0,online,35-44,male,not_hispanic_or_latino,white,withdrawn,4_WITHDRAWN
APP202400409,18533,PROP202400409,5/4/2024,5/20/2024,purchase,primary,single_family,RI,82761,107700,180,5.78,fixed,52.4,65.81,125400,1,retail,45-54,male,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202400410,13289,PROP202400410,2/2/2024,2/15/2024,home_improvement,primary,single_family,WY,39180,117900,240,4.749,fixed,34.7,72.98,177500,1,online,65-74,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400411,13776,PROP202400411,5/9/2024,6/3/2024,purchase,primary,manufactured,IL,70580,72600,240,5.618,fixed,46.9,90.74,151300,0,retail,65-74,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400412,16683,PROP202400412,4/7/2024,4/21/2024,home_improvement,primary,single_family,NC,41124,94500,240,4.632,fixed,53.1,73.41,66500,0,retail,35-44,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202400413,18588,PROP202400413,6/27/2024,7/2/2024,purchase,primary,condo,ME,65306,101200,240,6.454,arm,38.5,83.73,60500,1,retail,45-54,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400414,14685,PROP202400414,4/5/2024,5/3/2024,purchase,primary,single_family,ND,98738,199200,180,6.726,fixed,35,87.71,97300,1,broker,65-74,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400415,13693,PROP202400415,5/28/2024,7/8/2024,purchase,primary,single_family,IN,17735,157900,360,4.68,fixed,19,70.09,48500,0,retail,65-74,not_provided,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400416,18699,PROP202400416,2/11/2024,3/8/2024,purchase,primary,single_family,SD,14343,130300,240,5.416,fixed,32.3,86.71,159400,0,broker,55-64,female,not_hispanic_or_latino,not_provided,approved,1_ORIGINATED
APP202400417,18471,PROP202400417,7/22/2024,8/7/2024,refinance,primary,condo,HI,16283,120300,360,6.103,fixed,28.6,75.95,208400,0,retail,45-54,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400418,12041,PROP202400418,2/13/2024,3/9/2024,refinance,primary,single_family,OR,29710,171300,360,7.158,arm,37.9,87.87,126900,0,online,18-24,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400419,19275,PROP202400419,3/8/2024,3/30/2024,purchase,primary,single_family,WY,30208,134000,360,5.089,fixed,23.2,87.75,162400,0,retail,65-74,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400420,17888,PROP202400420,11/14/2024,11/28/2024,purchase,primary,condo,CA,99513,90600,240,6.893,fixed,10,84.95,110600,1,retail,45-54,not_provided,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400421,19078,PROP202400421,9/26/2024,10/12/2024,refinance,secondary,single_family,NV,23325,154500,180,4.373,fixed,44.2,72.57,72700,1,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400422,17390,PROP202400422,4/12/2024,5/5/2024,purchase,secondary,single_family,TN,58907,128700,360,6.432,arm,31.3,88.36,75100,1,retail,45-54,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400423,13617,PROP202400423,12/24/2024,1/15/2025,purchase,primary,condo,NJ,11703,70500,360,4.813,fixed,44.2,70.66,296900,1,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400424,10121,PROP202400424,9/3/2024,9/26/2024,home_improvement,primary,single_family,WA,99374,181900,360,4.867,arm,33.6,70.38,81700,0,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400425,10041,PROP202400425,5/19/2024,6/21/2024,cash_out,primary,multi_family,AL,68798,172000,360,5.519,fixed,10.7,74.08,107600,0,retail,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400426,15810,PROP202400426,3/26/2024,3/30/2024,home_improvement,primary,condo,IN,79605,188600,360,6.04,fixed,40.5,60.76,42400,0,retail,45-54,male,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202400427,19946,PROP202400427,4/9/2024,5/1/2024,cash_out,primary,condo,CA,98901,142800,240,5.576,fixed,47.8,80.61,84400,0,retail,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400428,19347,PROP202400428,7/16/2024,8/3/2024,home_improvement,primary,single_family,VT,58186,217100,360,4.689,fixed,54,79.37,85700,1,retail,25-34,male,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202400429,17245,PROP202400429,3/9/2024,4/1/2024,purchase,primary,single_family,NY,12686,171500,360,4.802,fixed,44.1,68.6,181400,0,online,35-44,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400430,11212,PROP202400430,3/1/2024,3/20/2024,purchase,primary,single_family,SC,18225,236600,240,6.723,fixed,44.7,73.18,64000,1,broker,35-44,male,not_hispanic_or_latino,asian,denied,3_DENIED
APP202400431,16706,PROP202400431,4/2/2024,4/23/2024,refinance,secondary,condo,KY,15538,176200,360,4.131,fixed,34.4,72.16,119300,0,broker,35-44,female,not_provided,white,approved,1_ORIGINATED
APP202400432,19093,PROP202400432,2/28/2024,3/7/2024,purchase,primary,condo,PA,67126,92000,120,6.643,fixed,22,97,129300,1,retail,65-74,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202400433,17692,PROP202400433,6/9/2024,7/4/2024,purchase,primary,single_family,KY,46164,115900,360,4.455,arm,18.4,40.31,46900,0,broker,45-54,male,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202400434,18428,PROP202400434,12/12/2024,12/28/2024,purchase,primary,single_family,MT,91618,94800,360,6.166,fixed,33.8,83.14,167600,0,online,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400435,13917,PROP202400435,12/13/2024,12/26/2024,cash_out,primary,single_family,NV,32172,104500,360,4.797,fixed,50.3,65.29,146300,1,retail,45-54,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202400436,19810,PROP202400436,7/23/2024,8/21/2024,refinance,primary,condo,KY,61211,148000,360,7.342,fixed,25.8,92.32,54400,0,retail,25-34,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400437,18799,PROP202400437,12/13/2024,1/1/2025,purchase,primary,single_family,IN,22761,156900,360,5.904,fixed,37,86.82,206200,0,online,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400438,10998,PROP202400438,4/25/2024,5/18/2024,cash_out,secondary,single_family,MI,78519,80300,180,5.913,fixed,47.6,81.61,128500,0,retail,65-74,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400439,16066,PROP202400439,2/1/2024,2/14/2024,purchase,primary,single_family,DC,85806,94100,360,4.12,fixed,33.5,65.71,88000,0,retail,45-54,female,not_provided,white,approved,1_ORIGINATED
APP202400440,18324,PROP202400440,4/28/2024,5/4/2024,refinance,secondary,single_family,NH,82185,177800,360,5.521,fixed,37.7,72.96,287100,0,online,65-74,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400441,18963,PROP202400441,4/25/2024,5/13/2024,refinance,primary,single_family,AK,86638,144800,360,4.047,fixed,38.2,70.19,35000,0,retail,25-34,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400442,12850,PROP202400442,8/26/2024,8/31/2024,refinance,primary,single_family,WV,24854,136000,360,6.074,fixed,40,67.92,58600,0,broker,65-74,female,not_hispanic_or_latino,white,incomplete,5_FILE_CLOSED_FOR_INCOMPLETENESS
APP202400443,11917,PROP202400443,5/21/2024,5/30/2024,home_improvement,primary,single_family,MT,95586,110700,360,6.779,arm,46.3,75.04,105400,1,broker,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400444,15048,PROP202400444,2/18/2024,3/11/2024,refinance,secondary,single_family,OK,81599,83200,240,6.612,fixed,48.4,73.12,145700,0,retail,65-74,female,not_provided,white,denied,3_DENIED
APP202400445,10749,PROP202400445,8/23/2024,9/18/2024,refinance,primary,single_family,AZ,16014,211600,360,5.811,fixed,48.6,83.58,79100,0,online,18-24,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400446,12564,PROP202400446,7/20/2024,8/8/2024,cash_out,primary,single_family,AL,26060,82100,360,5.266,fixed,38.8,78.46,169000,0,retail,65-74,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400447,17208,PROP202400447,7/30/2024,8/19/2024,purchase,primary,single_family,AZ,76691,170200,360,6.091,fixed,42.2,88.54,63900,0,online,35-44,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400448,19281,PROP202400448,6/4/2024,6/23/2024,refinance,secondary,single_family,AR,35362,73000,360,5.739,arm,12.5,75.79,71000,1,retail,65-74,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400449,16544,PROP202400449,4/1/2024,4/26/2024,refinance,primary,manufactured,WA,37404,149600,360,5.632,fixed,28.7,77.41,146200,0,online,25-34,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400450,13086,PROP202400450,6/1/2024,6/18/2024,purchase,primary,condo,NE,37882,87700,360,6.401,fixed,33.2,81.54,48700,0,retail,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400451,19102,PROP202400451,7/16/2024,7/31/2024,home_improvement,primary,manufactured,TN,46524,151800,180,7.306,fixed,23.8,92.37,78500,0,broker,65-74,male,not_hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202400452,12035,PROP202400452,12/22/2024,2/3/2025,purchase,primary,manufactured,RI,91227,113900,120,6.307,fixed,41.5,82.1,132800,0,retail,45-54,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202400453,19562,PROP202400453,9/3/2024,9/13/2024,refinance,primary,condo,OR,86895,112700,360,4.158,fixed,34.3,61.31,56300,0,broker,25-34,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400454,14592,PROP202400454,6/1/2024,6/26/2024,purchase,primary,single_family,RI,36917,147600,240,7.354,fixed,38.3,96.11,70800,1,retail,35-44,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202400455,17255,PROP202400455,11/29/2024,12/1/2024,home_improvement,primary,single_family,NM,22000,136400,360,7.3,fixed,37.4,89.62,180500,0,retail,25-34,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400456,12674,PROP202400456,6/7/2024,7/3/2024,home_improvement,primary,condo,DC,56911,126900,180,6.772,fixed,37.3,78.45,91600,0,broker,65-74,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202400457,10552,PROP202400457,5/8/2024,5/10/2024,refinance,primary,single_family,NJ,48017,69000,240,6.574,fixed,39.4,77.72,119300,1,retail,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400458,18702,PROP202400458,7/22/2024,8/1/2024,refinance,primary,single_family,MD,44300,163000,360,5.174,fixed,30.2,73.35,59100,0,retail,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400459,14681,PROP202400459,1/5/2024,1/30/2024,refinance,primary,single_family,WY,58683,100600,180,4.01,fixed,32.4,72.33,79500,0,online,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400460,17082,PROP202400460,10/18/2024,11/13/2024,purchase,primary,condo,TN,15472,135000,360,7.297,fixed,29.6,97,75600,0,retail,35-44,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202400461,15911,PROP202400461,3/16/2024,4/16/2024,cash_out,primary,single_family,MD,91895,250600,360,6.028,fixed,10,91.83,92100,0,retail,45-54,male,hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202400462,15405,PROP202400462,10/9/2024,11/11/2024,purchase,primary,single_family,AZ,79260,59800,120,4,fixed,36.6,55.9,114700,0,broker,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202400463,12536,PROP202400463,10/25/2024,11/11/2024,purchase,primary,condo,NE,12445,206500,360,8.186,fixed,56.8,83.42,88700,0,retail,25-34,not_provided,not_hispanic_or_latino,white,denied,3_DENIED
APP202400464,17774,PROP202400464,1/12/2024,2/9/2024,purchase,primary,single_family,MN,73420,146200,360,5.8,fixed,46.5,82.67,55800,0,retail,25-34,female,not_hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202400465,10808,PROP202400465,9/24/2024,11/6/2024,purchase,secondary,single_family,NE,18904,95400,360,6.706,fixed,45.5,71.23,173500,0,retail,25-34,male,not_provided,asian,denied,3_DENIED
APP202400466,15984,PROP202400466,6/25/2024,7/4/2024,home_improvement,primary,single_family,OR,74237,246000,360,7.563,fixed,39.8,97,148200,0,retail,25-34,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202400467,15164,PROP202400467,6/7/2024,6/19/2024,purchase,primary,single_family,MA,75184,88100,120,6.308,fixed,30.9,82.11,106200,0,retail,65-74,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
